Customer_ID,Company_Name,Industry,State,Employee_Count,Acquisition_Channel,Subscription_Plan,Start_Date,Last_Renewal_Date,Subscription_Valid_Until,Monthly_Recurring_Fee,Discount_Percent,Total_Renewals,Support_Tickets,Product_Usage_Score,Customer_Satisfaction,Churn_Reason,Last_Login_Date
CUST09148,Nexa Cloud Labs Pvt Ltd,Professional Services,Maharashtra,837,Sales Team,Business,8/7/2025,12/7/2025,1/7/2026,9999,10,4,1,61,3,Not Applicable,12/4/2025
CUST09149,Valiant Consulting Private Limited,Professional Services,Tamil Nadu,6,Referral,Basic,6/22/2024,6/22/2025,6/22/2026,1999,5,1,1,83,4,Not Applicable,12/31/2025
CUST09150,Vedant Information Systems Pvt Ltd,Media & Marketing,Karnataka,137,Referral,Enterprise,2/1/2023,2/1/2025,2/1/2026,24999,20,2,16,85,4,Not Applicable,12/10/2025
CUST09151,Rapid Networks India Pvt Ltd,Information Technology,Tamil Nadu,85,Social Media,Business,5/30/2024,12/30/2025,1/30/2026,9999,0,19,9,62,2,Not Applicable,11/18/2025
CUST09152,Saffron Logic Systems Pvt Ltd,Information Technology,Uttar Pradesh,297,Sales Team,Business,4/29/2024,12/29/2025,1/29/2026,9999,5,20,13,73,3,Not Applicable,11/15/2025
CUST09153,Zylo Business Services Pvt Ltd,Information Technology,West Bengal,981,Sales Team,Basic,4/2/2024,4/2/2025,4/2/2026,1999,0,1,19,76,3,Not Applicable,12/9/2025
CUST09154,BrightPath Growth Solutions India Pvt Ltd,Financial Services,Gujarat,9,Social Media,Basic,3/18/2023,12/18/2025,1/18/2026,1999,0,33,9,59,3,Not Applicable,12/30/2025
CUST09155,Pinnacle Data Systems Pvt Ltd,Financial Services,Delhi,402,Social Media,Business,6/3/2024,12/3/2025,1/3/2026,9999,10,18,27,56,2,Not Applicable,12/9/2025
CUST09156,Foresight Technology Services India Pvt Ltd,E-commerce & Retail,Tamil Nadu,39,Partner,Basic,11/3/2024,12/3/2025,1/3/2026,1999,0,13,0,51,3,Not Applicable,7/15/2025
CUST09157,Cobalt Cloud Services Private Limited,Healthcare,Odisha,195,Sales Team,Basic,6/14/2024,12/14/2025,1/14/2026,1999,0,18,1,46,3,Not Applicable,8/27/2025
CUST09158,Terra Business Solutions India Pvt Ltd,Professional Services,West Bengal,42,Paid Ads,Business,6/17/2025,12/17/2025,1/17/2026,9999,0,6,3,61,3,Not Applicable,12/9/2025
CUST09159,Deccan SoftTech Pvt Ltd,Information Technology,Telangana,47,Organic Search,Basic,1/20/2025,12/20/2025,1/20/2026,1999,0,11,3,47,2,Not Applicable,12/25/2025
CUST09160,Whiz Cloud Labs Pvt Ltd,Healthcare,Telangana,37,Organic Search,Basic,7/23/2025,12/23/2025,1/23/2026,1999,0,5,1,65,4,Not Applicable,12/10/2025
CUST09161,Kite Business Services Pvt Ltd,Information Technology,Maharashtra,733,Organic Search,Professional,9/3/2023,12/3/2025,1/3/2026,4999,5,27,45,44,1,Not Applicable,12/23/2025
CUST09162,Synapse Advisory India Pvt Ltd,Professional Services,Maharashtra,243,Partner,Professional,2/3/2025,12/3/2025,1/3/2026,4999,10,10,9,79,3,Not Applicable,12/22/2025
CUST09163,FutureGrid Business Systems Private Limited,Information Technology,Tamil Nadu,170,Partner,Basic,1/1/2025,9/1/2025,10/1/2025,1999,0,8,3,45,2,Switched to Competitor,2/27/2025
CUST09164,Lotus Services India Pvt Ltd,Information Technology,Punjab,143,Paid Ads,Business,9/17/2023,12/17/2025,1/17/2026,9999,0,27,0,80,4,Not Applicable,11/3/2025
CUST09165,Crest Enterprise Solutions Pvt Ltd,Information Technology,Andhra Pradesh,404,Organic Search,Business,3/31/2025,12/31/2025,1/31/2026,9999,0,9,6,61,3,Not Applicable,12/29/2025
CUST09166,Pinnacle Services Pvt Ltd,Education,Maharashtra,126,Referral,Professional,6/9/2024,6/9/2025,6/9/2026,4999,5,1,1,73,4,Not Applicable,11/19/2025
CUST09167,Riviera Networks Pvt Ltd,Information Technology,Delhi,44,Referral,Basic,4/7/2024,4/7/2025,4/7/2026,1999,10,1,3,77,4,Not Applicable,10/24/2025
CUST09168,Cosmos Growth Solutions Private Limited,Logistics & Transportation,Gujarat,2009,Social Media,Professional,7/16/2024,7/16/2025,7/16/2026,4999,5,1,1,89,4,Not Applicable,12/8/2025
CUST09169,Zephyr Enterprise Solutions Pvt Ltd,Information Technology,Maharashtra,13,Organic Search,Basic,11/9/2025,12/9/2025,1/9/2026,1999,0,1,7,47,3,Not Applicable,11/23/2025
CUST09170,Prime Data Systems Private Limited,Professional Services,Haryana,50,Paid Ads,Professional,11/2/2023,12/2/2025,1/2/2026,4999,0,25,4,74,4,Not Applicable,12/13/2025
CUST09171,Hexa Ventures Private Limited,E-commerce & Retail,Karnataka,34,Paid Ads,Basic,1/9/2023,1/9/2025,1/9/2026,1999,0,2,4,53,3,Not Applicable,11/10/2025
CUST09172,Lumina Advisory Pvt Ltd,Healthcare,Tamil Nadu,181,Paid Ads,Professional,1/25/2024,1/25/2025,1/25/2026,4999,0,1,8,31,2,Not Applicable,11/3/2025
CUST09173,Astra Automation Pvt Ltd,Information Technology,Karnataka,241,Partner,Business,12/31/2024,12/31/2025,1/31/2026,9999,0,12,15,94,4,Not Applicable,12/8/2025
CUST09174,Apex DataWorks Private Limited,Information Technology,Tamil Nadu,16,Partner,Basic,12/14/2024,12/14/2025,1/14/2026,1999,0,12,3,47,3,Not Applicable,11/23/2025
CUST09175,Aditya Data Systems Private Limited,Manufacturing,Delhi,17,Paid Ads,Basic,3/7/2023,10/7/2024,11/7/2024,1999,0,19,0,58,3,Budget Reduction,7/17/2024
CUST09176,Delta Advisory India Pvt Ltd,E-commerce & Retail,Gujarat,30,Social Media,Basic,10/23/2025,12/23/2025,1/23/2026,1999,0,2,19,42,2,Not Applicable,10/27/2025
CUST09177,Ananta Technology Services India Pvt Ltd,Logistics & Transportation,Haryana,43,Paid Ads,Basic,9/10/2024,9/10/2025,9/10/2026,1999,0,1,2,85,4,Not Applicable,10/20/2025
CUST09178,Iris Technologies India Pvt Ltd,Information Technology,Andhra Pradesh,4833,Sales Team,Enterprise,12/11/2023,12/11/2025,1/11/2026,24999,10,24,3,90,4,Not Applicable,12/2/2025
CUST09179,Synapse Solutions Pvt Ltd,Professional Services,Karnataka,683,Social Media,Business,10/5/2024,10/5/2025,10/5/2026,9999,5,1,2,57,2,Not Applicable,12/5/2025
CUST09180,Cedar Cloud Labs Pvt Ltd,Education,Karnataka,209,Sales Team,Business,3/1/2025,12/1/2025,1/1/2026,9999,10,9,1,92,5,Not Applicable,11/2/2025
CUST09181,Sterling SoftTech Private Limited,Education,Telangana,5,Social Media,Basic,12/30/2023,12/30/2025,1/30/2026,1999,0,24,1,73,3,Not Applicable,11/8/2025
CUST09182,Marigold Solutions Pvt Ltd,Real Estate,Gujarat,386,Social Media,Enterprise,10/10/2024,10/10/2025,10/10/2026,24999,10,1,4,71,4,Not Applicable,8/9/2025
CUST09183,Jupiter Process Solutions India Pvt Ltd,Financial Services,Gujarat,47,Sales Team,Basic,7/22/2025,8/22/2025,9/22/2025,1999,0,1,0,48,3,Budget Reduction,9/9/2025
CUST09184,Unify Business Systems Private Limited,Financial Services,Uttar Pradesh,237,Partner,Business,12/13/2023,12/13/2025,12/13/2026,9999,10,2,20,79,3,Not Applicable,12/8/2025
CUST09185,Aarav Services Private Limited,Logistics & Transportation,Maharashtra,514,Organic Search,Business,2/14/2023,2/14/2025,2/14/2026,9999,10,2,10,67,3,Not Applicable,12/7/2025
CUST09186,Cynosure Innovation Labs India Pvt Ltd,Financial Services,Gujarat,110,Organic Search,Business,7/24/2024,12/24/2025,1/24/2026,9999,0,17,20,55,3,Not Applicable,9/10/2025
CUST09187,Zenith Growth Solutions Private Limited,Healthcare,Tamil Nadu,230,Organic Search,Business,2/24/2024,2/24/2025,2/24/2026,9999,10,1,14,67,3,Not Applicable,12/17/2025
CUST09188,Gateway Analytics India Pvt Ltd,Manufacturing,Maharashtra,173,Sales Team,Business,8/17/2023,12/17/2025,1/17/2026,9999,0,28,11,94,4,Not Applicable,12/18/2025
CUST09189,Pearl Innovation Labs Pvt Ltd,Real Estate,Haryana,11,Sales Team,Basic,5/4/2024,5/4/2025,5/4/2026,1999,0,1,4,81,3,Not Applicable,11/8/2025
CUST09190,Sankalp Technology Partners Pvt Ltd,Logistics & Transportation,Maharashtra,44,Organic Search,Basic,11/8/2024,12/8/2025,1/8/2026,1999,0,13,1,61,3,Not Applicable,8/13/2025
CUST09191,Meridian Consulting Private Limited,Education,Gujarat,432,Partner,Enterprise,5/27/2024,12/27/2025,1/27/2026,24999,5,19,9,79,3,Not Applicable,12/6/2025
CUST09192,Yuva Growth Solutions Private Limited,Information Technology,Karnataka,27,Paid Ads,Professional,8/29/2025,12/29/2025,1/29/2026,4999,10,4,1,49,2,Not Applicable,10/24/2025
CUST09193,Triveni Advisory Private Limited,E-commerce & Retail,Haryana,171,Partner,Business,6/30/2025,12/30/2025,1/30/2026,9999,5,6,18,78,3,Not Applicable,12/28/2025
CUST09194,Yuva Automation Pvt Ltd,Manufacturing,Telangana,38,Sales Team,Basic,9/5/2024,12/5/2025,1/5/2026,1999,0,15,8,61,3,Not Applicable,12/27/2025
CUST09195,Shree Cloud Labs Pvt Ltd,Information Technology,Delhi,42,Organic Search,Basic,4/6/2023,12/6/2025,1/6/2026,1999,5,32,3,27,2,Not Applicable,12/30/2025
CUST09196,Cynosure Smart Solutions Private Limited,Real Estate,Tamil Nadu,42,Organic Search,Basic,9/1/2023,12/1/2025,1/1/2026,1999,0,27,4,53,3,Not Applicable,12/15/2025
CUST09197,Shree DataWorks Private Limited,Professional Services,Maharashtra,5,Social Media,Business,2/28/2023,7/28/2025,8/28/2025,9999,5,29,1,87,4,Missing Features,5/27/2025
CUST09198,Coral Growth Solutions India Pvt Ltd,Financial Services,Maharashtra,31,Partner,Basic,9/5/2024,12/5/2024,1/5/2025,1999,0,3,21,61,2,Budget Reduction,12/9/2024
CUST09199,Zephyr Systems India Pvt Ltd,Information Technology,Telangana,2274,Organic Search,Professional,8/31/2025,10/31/2025,11/30/2025,4999,5,2,11,100,4,Missing Features,9/29/2025
CUST09200,DigiCore Business Services Private Limited,Logistics & Transportation,Gujarat,88,Organic Search,Basic,11/25/2023,11/25/2025,11/25/2026,1999,5,2,32,66,2,Not Applicable,12/9/2025
CUST09201,Pinnacle Consulting India Pvt Ltd,Manufacturing,Tamil Nadu,30,Paid Ads,Professional,12/2/2023,12/2/2025,12/2/2026,4999,0,2,1,75,4,Not Applicable,12/30/2025
CUST09202,Mahira Enterprise Technologies India Pvt Ltd,Information Technology,Karnataka,4142,Referral,Enterprise,8/6/2024,12/6/2025,1/6/2026,24999,10,16,24,74,3,Not Applicable,11/15/2025
CUST09203,TechVista Automation Pvt Ltd,E-commerce & Retail,Rajasthan,237,Paid Ads,Basic,3/9/2024,12/9/2025,1/9/2026,1999,5,21,4,61,4,Not Applicable,11/9/2025
CUST09204,Summit Analytics Pvt Ltd,Healthcare,Karnataka,68,Partner,Professional,10/2/2023,10/2/2025,10/2/2026,4999,10,2,0,40,3,Not Applicable,12/19/2025
CUST09205,DataVista CloudWorks Private Limited,Media & Marketing,Haryana,26,Referral,Basic,4/25/2023,4/25/2024,4/25/2025,1999,5,1,3,68,4,Switched to Competitor,1/11/2025
CUST09206,Kinetic CloudWorks Pvt Ltd,Media & Marketing,Delhi,40,Social Media,Basic,5/3/2024,12/3/2025,1/3/2026,1999,0,19,30,31,1,Not Applicable,12/21/2025
CUST09207,Unity Solutions India Pvt Ltd,Manufacturing,Maharashtra,112,Referral,Basic,7/20/2023,9/20/2024,10/20/2024,1999,0,14,7,47,2,Low Product Usage,9/16/2024
CUST09208,Ananta Technologies India Pvt Ltd,Manufacturing,Karnataka,815,Paid Ads,Enterprise,2/22/2023,2/22/2024,2/22/2025,24999,20,1,0,78,4,Price Too High,12/26/2024
CUST09209,Ridge Systems India Pvt Ltd,E-commerce & Retail,Maharashtra,22,Partner,Basic,6/13/2023,12/13/2025,1/13/2026,1999,5,30,2,39,2,Not Applicable,12/30/2025
CUST09210,Unity Logic Systems India Pvt Ltd,Financial Services,Madhya Pradesh,25,Organic Search,Basic,1/14/2023,12/14/2025,1/14/2026,1999,5,35,1,68,3,Not Applicable,11/5/2025
CUST09211,Foresight Automation India Pvt Ltd,Information Technology,Andhra Pradesh,4,Referral,Professional,9/6/2023,9/6/2025,9/6/2026,4999,5,2,1,70,4,Not Applicable,11/15/2025
CUST09212,Meridian Software India Pvt Ltd,Information Technology,Karnataka,15,Sales Team,Basic,7/24/2025,12/24/2025,1/24/2026,1999,5,5,4,49,3,Not Applicable,10/19/2025
CUST09213,TechVista Cloud Labs Private Limited,E-commerce & Retail,Delhi,3366,Sales Team,Business,5/24/2024,12/24/2025,1/24/2026,9999,5,19,14,97,4,Not Applicable,12/11/2025
CUST09214,Fusion Infotech India Pvt Ltd,Professional Services,Tamil Nadu,34,Referral,Basic,12/26/2024,12/26/2025,1/26/2026,1999,0,12,1,83,4,Not Applicable,12/26/2025
CUST09215,TechVista Analytics Pvt Ltd,Financial Services,Tamil Nadu,976,Referral,Business,2/15/2024,2/15/2025,2/15/2026,9999,10,1,0,72,4,Not Applicable,12/13/2025
CUST09216,Trident Digital Solutions Private Limited,Financial Services,Delhi,29,Partner,Basic,10/12/2023,10/12/2025,10/12/2026,1999,5,2,2,63,3,Not Applicable,11/18/2025
CUST09217,Emerald Platforms Private Limited,Financial Services,West Bengal,176,Social Media,Business,10/13/2024,10/13/2025,10/13/2026,9999,0,1,2,77,4,Not Applicable,12/28/2025
CUST09218,Skyline Ventures Pvt Ltd,Information Technology,Delhi,40,Social Media,Basic,1/29/2025,12/29/2025,1/29/2026,1999,5,11,1,75,4,Not Applicable,12/10/2025
CUST09219,Skyline Networks Pvt Ltd,Information Technology,Gujarat,68,Social Media,Professional,3/1/2023,3/1/2025,3/1/2026,4999,0,2,0,77,4,Not Applicable,12/31/2025
CUST09220,Trident Data Systems India Pvt Ltd,Manufacturing,Kerala,8,Partner,Basic,9/29/2025,12/29/2025,1/29/2026,1999,0,3,9,72,3,Not Applicable,12/30/2025
CUST09221,Tata Data Systems Pvt Ltd,Financial Services,Punjab,240,Partner,Business,6/12/2025,12/12/2025,1/12/2026,9999,15,6,2,73,4,Not Applicable,9/28/2025
CUST09222,Astra Business Systems Pvt Ltd,Manufacturing,Uttar Pradesh,101,Social Media,Business,9/8/2025,10/8/2025,11/8/2025,9999,15,1,16,65,3,Low Product Usage,11/5/2025
CUST09223,Iris Enterprise Solutions Private Limited,Information Technology,West Bengal,136,Referral,Professional,7/2/2025,12/2/2025,1/2/2026,4999,5,5,1,78,4,Not Applicable,12/29/2025
CUST09224,Terra Process Solutions India Pvt Ltd,Information Technology,Karnataka,34,Organic Search,Basic,2/7/2023,4/7/2024,5/7/2024,1999,5,14,9,63,3,Poor Support,12/14/2023
CUST09225,Sankalp Digital Private Limited,Logistics & Transportation,Andhra Pradesh,7,Referral,Basic,1/22/2025,12/22/2025,1/22/2026,1999,0,11,5,62,4,Not Applicable,12/5/2025
CUST09226,Axiom Information Systems Pvt Ltd,Education,Karnataka,49,Partner,Basic,1/6/2024,3/6/2025,4/6/2025,1999,0,14,16,72,3,Low Product Usage,1/31/2025
CUST09227,Aditya Information Systems India Pvt Ltd,Information Technology,Telangana,27,Referral,Basic,7/1/2025,12/1/2025,1/1/2026,1999,0,5,2,64,3,Not Applicable,12/14/2025
CUST09228,Axiom Growth Solutions India Pvt Ltd,Professional Services,Karnataka,648,Sales Team,Enterprise,7/16/2024,7/16/2025,7/16/2026,24999,20,1,14,64,3,Not Applicable,12/21/2025
CUST09229,Terra Advisory Private Limited,E-commerce & Retail,Maharashtra,184,Organic Search,Basic,4/20/2025,12/20/2025,1/20/2026,1999,0,8,4,51,2,Not Applicable,12/18/2025
CUST09230,Summit Business Solutions India Pvt Ltd,Logistics & Transportation,Delhi,8716,Paid Ads,Business,5/4/2024,5/4/2025,5/4/2026,9999,5,1,1,76,4,Not Applicable,12/17/2025
CUST09231,Indo Digital Solutions India Pvt Ltd,Financial Services,Delhi,4961,Referral,Professional,1/6/2023,12/6/2025,1/6/2026,4999,0,35,7,75,4,Not Applicable,11/3/2025
CUST09232,Ganga Innovations Pvt Ltd,Real Estate,Delhi,13,Organic Search,Business,10/17/2025,12/17/2025,1/17/2026,9999,0,2,11,66,2,Not Applicable,12/26/2025
CUST09233,Pinnacle Consulting Private Limited,E-commerce & Retail,Haryana,208,Paid Ads,Basic,12/17/2024,5/17/2025,6/17/2025,1999,5,5,1,44,2,Switched to Competitor,2/16/2025
CUST09234,WestBridge Enterprise Technologies Pvt Ltd,Healthcare,Haryana,340,Paid Ads,Business,7/1/2024,12/1/2025,1/1/2026,9999,10,17,11,77,4,Not Applicable,12/9/2025
CUST09235,Indigo Digital Solutions India Pvt Ltd,Real Estate,Karnataka,20,Sales Team,Basic,2/21/2024,12/21/2025,1/21/2026,1999,5,22,2,68,3,Not Applicable,10/30/2025
CUST09236,UrbanGrid TechWorks India Pvt Ltd,Healthcare,Gujarat,38,Referral,Professional,4/26/2024,12/26/2025,1/26/2026,4999,0,20,15,77,3,Not Applicable,12/24/2025
CUST09237,GreenLeaf Business Technologies India Pvt Ltd,Financial Services,Tamil Nadu,164,Referral,Basic,2/13/2025,12/13/2025,1/13/2026,1999,5,10,11,54,3,Not Applicable,11/23/2025
CUST09238,Neptune Business Technologies India Pvt Ltd,Professional Services,Karnataka,67,Social Media,Business,10/31/2023,10/31/2025,10/31/2026,9999,10,2,5,82,3,Not Applicable,12/24/2025
CUST09239,Harbor Business Solutions Private Limited,Information Technology,Uttar Pradesh,154,Sales Team,Professional,4/8/2024,4/8/2025,4/8/2026,4999,0,1,5,49,3,Not Applicable,12/20/2025
CUST09240,Skyline Cloud Labs Pvt Ltd,Real Estate,Tamil Nadu,14,Paid Ads,Professional,3/1/2024,3/1/2025,3/1/2026,4999,10,1,5,63,3,Not Applicable,12/31/2025
CUST09241,DataVista TechWorks Pvt Ltd,Manufacturing,Karnataka,153,Referral,Basic,2/22/2023,12/22/2025,1/22/2026,1999,0,34,20,61,3,Not Applicable,12/22/2025
CUST09242,GreenLeaf Solutions India Pvt Ltd,Education,Telangana,802,Sales Team,Business,7/20/2024,12/20/2025,1/20/2026,9999,5,17,3,89,3,Not Applicable,12/13/2025
CUST09243,Uday SoftTech Private Limited,Manufacturing,Tamil Nadu,65,Sales Team,Business,3/25/2024,3/25/2025,3/25/2026,9999,5,1,6,81,4,Not Applicable,12/4/2025
CUST09244,Apex Cloud Labs Private Limited,Financial Services,Karnataka,36,Paid Ads,Basic,2/10/2025,4/10/2025,5/10/2025,1999,0,2,5,27,2,Poor Support,4/14/2025
CUST09245,Summit Business Solutions Private Limited,Logistics & Transportation,Maharashtra,4682,Social Media,Business,10/18/2025,12/18/2025,1/18/2026,9999,15,2,29,77,3,Not Applicable,11/29/2025
CUST09246,Iris Technology Services Private Limited,Manufacturing,Delhi,489,Sales Team,Business,7/27/2023,7/27/2025,7/27/2026,9999,5,2,1,50,3,Not Applicable,12/23/2025
CUST09247,Kite Technologies Pvt Ltd,Education,Telangana,759,Organic Search,Business,8/25/2023,12/25/2025,1/25/2026,9999,10,28,27,72,3,Not Applicable,12/23/2025
CUST09248,Nandi Digital Pvt Ltd,Information Technology,Maharashtra,38,Partner,Basic,10/13/2025,11/13/2025,12/13/2025,1999,0,1,0,75,3,Price Too High,10/22/2025
CUST09249,Indus Services Pvt Ltd,E-commerce & Retail,Haryana,184,Organic Search,Professional,6/1/2023,6/1/2025,6/1/2026,4999,0,2,17,83,3,Not Applicable,11/23/2025
CUST09250,Ridge SoftTech India Pvt Ltd,Information Technology,Delhi,108,Paid Ads,Basic,4/10/2024,12/10/2025,1/10/2026,1999,0,20,12,48,2,Not Applicable,9/24/2025
CUST09251,CloudNest Services Pvt Ltd,Financial Services,Maharashtra,4395,Organic Search,Enterprise,8/5/2025,12/5/2025,1/5/2026,24999,15,4,10,62,4,Not Applicable,12/19/2025
CUST09252,CloudNest Enterprise Solutions Pvt Ltd,Information Technology,Maharashtra,184,Social Media,Basic,10/15/2023,10/15/2025,10/15/2026,1999,0,2,5,38,2,Not Applicable,11/21/2025
CUST09253,BrightPath Digital Solutions Pvt Ltd,Education,Karnataka,952,Organic Search,Professional,5/17/2023,5/17/2025,5/17/2026,4999,10,2,25,66,2,Not Applicable,10/26/2025
CUST09254,Zylo Growth Solutions Private Limited,Real Estate,Maharashtra,3489,Paid Ads,Business,6/8/2023,6/8/2025,6/8/2026,9999,5,2,38,59,1,Not Applicable,12/10/2025
CUST09255,Nimble Automation India Pvt Ltd,Education,Karnataka,12,Organic Search,Professional,1/30/2025,8/30/2025,9/30/2025,4999,0,7,2,76,4,Switched to Competitor,9/17/2025
CUST09256,Unify Technology Services India Pvt Ltd,Healthcare,Telangana,61,Paid Ads,Business,3/15/2023,12/15/2025,1/15/2026,9999,5,33,6,78,3,Not Applicable,11/12/2025
CUST09257,Bhavya Consulting Private Limited,E-commerce & Retail,Delhi,50,Referral,Business,9/16/2025,10/16/2025,11/16/2025,9999,10,1,1,74,4,Business Closure,10/23/2025
CUST09258,YellowStone Business Technologies India Pvt Ltd,Logistics & Transportation,Telangana,47,Referral,Professional,6/22/2024,6/22/2025,6/22/2026,4999,5,1,7,79,3,Not Applicable,9/19/2025
CUST09259,Saffron SoftTech India Pvt Ltd,Manufacturing,Haryana,832,Social Media,Professional,9/4/2024,12/4/2025,1/4/2026,4999,10,15,13,63,3,Not Applicable,9/27/2025
CUST09260,Pioneer Services Private Limited,Information Technology,Uttar Pradesh,158,Organic Search,Basic,1/13/2024,9/13/2025,10/13/2025,1999,0,20,21,71,3,Poor Support,10/10/2025
CUST09261,Everest Systems India Pvt Ltd,Information Technology,Gujarat,16,Sales Team,Professional,2/4/2024,2/4/2025,2/4/2026,4999,0,1,3,88,3,Not Applicable,11/10/2025
CUST09262,Lotus Software Pvt Ltd,Financial Services,Delhi,191,Sales Team,Professional,4/7/2023,4/7/2025,4/7/2026,4999,5,2,30,68,2,Not Applicable,11/7/2025
CUST09263,Zylo Cloud Services Private Limited,Information Technology,West Bengal,287,Referral,Professional,12/18/2024,12/18/2025,1/18/2026,4999,0,12,2,70,4,Not Applicable,11/27/2025
CUST09264,Kaveri Data Systems Private Limited,Information Technology,Maharashtra,169,Organic Search,Business,12/26/2024,12/26/2025,1/26/2026,9999,10,12,4,86,4,Not Applicable,12/7/2025
CUST09265,CleverEdge DataWorks India Pvt Ltd,Education,Uttar Pradesh,1126,Paid Ads,Enterprise,1/27/2024,4/27/2025,5/27/2025,24999,5,15,16,32,2,Budget Reduction,10/20/2024
CUST09266,Cynosure Networks India Pvt Ltd,E-commerce & Retail,Tamil Nadu,34,Social Media,Basic,2/25/2023,12/25/2025,1/25/2026,1999,0,34,2,71,3,Not Applicable,12/27/2025
CUST09267,Shakti Innovations India Pvt Ltd,Professional Services,Gujarat,1283,Sales Team,Enterprise,3/4/2024,12/4/2025,1/4/2026,24999,15,21,9,87,4,Not Applicable,12/2/2025
CUST09268,Skyline Digital Works India Pvt Ltd,Information Technology,Tamil Nadu,582,Referral,Business,10/13/2024,10/13/2025,10/13/2026,9999,0,1,7,77,4,Not Applicable,12/26/2025
CUST09269,FinEdge Business Solutions Pvt Ltd,Real Estate,Delhi,16,Referral,Professional,10/1/2023,12/1/2025,1/1/2026,4999,5,26,1,56,3,Not Applicable,9/13/2025
CUST09270,DataVista Cloud Labs Private Limited,Financial Services,Maharashtra,43,Partner,Professional,6/23/2025,12/23/2025,1/23/2026,4999,5,6,2,61,3,Not Applicable,12/19/2025
CUST09271,FinEdge Solutions Pvt Ltd,Professional Services,Rajasthan,233,Partner,Professional,9/25/2023,9/25/2024,9/25/2025,4999,0,1,17,72,2,Poor Support,5/9/2025
CUST09272,Nimble Innovations India Pvt Ltd,Manufacturing,Kerala,337,Organic Search,Business,7/26/2024,12/26/2025,1/26/2026,9999,0,17,13,82,3,Not Applicable,12/14/2025
CUST09273,Kite Process Solutions Pvt Ltd,Logistics & Transportation,Gujarat,2155,Sales Team,Business,8/25/2024,8/25/2025,8/25/2026,9999,15,1,12,75,3,Not Applicable,12/30/2025
CUST09274,Indo Business Solutions Pvt Ltd,Real Estate,Maharashtra,744,Paid Ads,Enterprise,5/1/2024,5/1/2025,5/1/2026,24999,5,1,10,53,3,Not Applicable,12/28/2025
CUST09275,Fusion Ventures Pvt Ltd,Information Technology,Haryana,635,Referral,Professional,9/14/2023,9/14/2025,9/14/2026,4999,0,2,26,69,3,Not Applicable,12/19/2025
CUST09276,CloudNest Business Services India Pvt Ltd,Education,Maharashtra,3322,Sales Team,Professional,9/24/2023,11/24/2023,12/24/2023,4999,5,2,17,57,2,Missing Features,10/13/2023
CUST09277,Samarth Business Solutions Private Limited,Logistics & Transportation,Maharashtra,4357,Organic Search,Business,1/6/2024,1/6/2025,1/6/2026,9999,0,1,15,55,3,Not Applicable,10/13/2025
CUST09278,Riviera DataWorks Pvt Ltd,E-commerce & Retail,Delhi,17,Referral,Basic,11/15/2024,5/15/2025,6/15/2025,1999,5,6,11,74,4,Poor Support,12/11/2024
CUST09279,BluePeak IT Services Private Limited,E-commerce & Retail,Karnataka,3254,Paid Ads,Enterprise,8/28/2023,12/28/2025,1/28/2026,24999,15,28,20,77,3,Not Applicable,12/29/2025
CUST09280,Jeevan Ventures Pvt Ltd,Information Technology,Tamil Nadu,2444,Referral,Enterprise,9/21/2023,12/21/2025,1/21/2026,24999,20,27,18,74,3,Not Applicable,12/19/2025
CUST09281,Iris Digital India Pvt Ltd,Education,Telangana,37,Referral,Business,8/22/2024,8/22/2025,8/22/2026,9999,0,1,0,71,3,Not Applicable,11/12/2025
CUST09282,SilverLine Business Technologies India Pvt Ltd,Education,Telangana,24,Social Media,Basic,4/28/2023,12/28/2025,1/28/2026,1999,0,32,4,77,4,Not Applicable,12/23/2025
CUST09283,Indigo SoftTech Pvt Ltd,E-commerce & Retail,Uttar Pradesh,328,Referral,Professional,5/17/2023,5/17/2025,5/17/2026,4999,10,2,0,99,4,Not Applicable,12/4/2025
CUST09284,Aditya Labs Pvt Ltd,Financial Services,Telangana,280,Referral,Professional,3/20/2023,3/20/2025,3/20/2026,4999,10,2,13,100,5,Not Applicable,11/2/2025
CUST09285,Shakti Systems Private Limited,Information Technology,Maharashtra,924,Sales Team,Basic,6/21/2024,10/21/2025,11/21/2025,1999,0,16,17,77,3,Poor Support,6/2/2025
CUST09286,Jupiter Logic Systems Pvt Ltd,Financial Services,Delhi,97,Organic Search,Professional,10/4/2023,12/4/2025,1/4/2026,4999,10,26,2,92,4,Not Applicable,9/29/2025
CUST09287,Omni Infotech India Pvt Ltd,Information Technology,Telangana,10,Paid Ads,Professional,3/18/2023,3/18/2025,3/18/2026,4999,15,2,4,50,3,Not Applicable,12/16/2025
CUST09288,CleverEdge Software Pvt Ltd,Logistics & Transportation,Uttar Pradesh,62,Organic Search,Basic,7/30/2023,12/30/2025,1/30/2026,1999,0,29,0,69,4,Not Applicable,11/18/2025
CUST09289,Sapphire Smart Solutions India Pvt Ltd,Information Technology,Karnataka,11,Organic Search,Basic,8/11/2023,8/11/2025,8/11/2026,1999,0,2,3,49,2,Not Applicable,12/31/2025
CUST09290,Kinetic Logic Systems Pvt Ltd,Education,Uttar Pradesh,36,Sales Team,Basic,5/5/2023,1/5/2025,2/5/2025,1999,5,20,0,47,2,Budget Reduction,10/2/2024
